order_release_gid,order_release_xid,order_release_name,order_release_type_gid,is_template,order_base_gid,source_location_gid,dest_location_gid,early_pickup_date,late_pickup_date,early_delivery_date,late_delivery_date,fixed_itinerary_gid,assigned_itinerary_gid,fixed_sell_itinerary_gid,ship_unit_origin,total_weight,total_weight_uom_code,total_weight_base,total_volume,total_volume_uom_code,total_volume_base,total_packaging_unit_count,total_item_package_count,max_length,max_length_uom_code,max_length_base,max_width,max_width_uom_code,max_width_base,max_height,max_height_uom_code,max_height_base,plan_from_location_gid,plan_to_location_gid,assigned_sell_itinerary_gid,indicator,bulk_plan_gid,best_direct_cost_buy,best_dircost_buy_currency_gid,best_direct_cost_buy_base,best_direct_cost_sell,best_dircost_sell_currency_gid,best_direct_cost_sell_base,best_direct_rateoffer_gid_buy,best_direct_rateoffer_gid_sell,buy_general_ledger_gid,sell_general_ledger_gid,total_net_weight,total_net_weight_uom_code,total_net_weight_base,total_net_volume,total_net_volume_uom_code,total_net_volume_base,sell_bulk_plan_gid,total_ship_unit_count,load_point,unload_point,pickup_is_appt,delivery_is_appt,plan_from_load_point,plan_to_unload_point,user_defined1_icon_gid,user_defined2_icon_gid,user_defined3_icon_gid,user_defined4_icon_gid,user_defined5_icon_gid,external_system_id,payment_method_code_gid,inco_term_gid,term_location_text,planning_group_gid,time_window_emphasis_gid,is_known_shipper,dim_rate_factor_gid,release_method_gid,final_inco_term,final_text_location,inspection_number,inspection_schedule_date,inspection_date,survey_lay_can_date,loc_number,loc_issue_date,loc_received_date,loc_latest_shipping_date,loc_negotiated_days,loc_amount,loc_amount_currency_gid,loc_amount_base,loc_advising_number,loc_confirming_number,src_location_override_gid,dest_location_override_gid,plan_from_loc_override_gid,plan_to_loc_override_gid,secondary_t_weight,secondary_t_weight_uom_code,secondary_t_weight_base,secondary_t_volume,secondary_t_volume_uom_code,secondary_t_volume_base,rate_service_profile_gid,servprov_gid,servprov_profile_gid,transport_mode_gid,mode_profile_gid,equipment_group_gid,equipment_group_profile_gid,rate_offering_gid,rate_geo_gid,sell_rate_offering_gid,sell_rate_geo_gid,must_ship_direct,must_ship_thru_x_dock,must_ship_thru_pool,ship_with_group,primary_leg_source_loc_gid,prim_leg_src_loc_override_gid,port_of_load_location_gid,port_of_load_loc_override_gid,port_of_dis_location_gid,port_of_dis_loc_override_gid,primary_leg_dest_loc_gid,prim_leg_dest_override_loc_gid,import_license_required,import_license_issue_date,import_license_receive_date,import_license_expiration_date,import_license_number,loc_expiration_date,is_loc_required,inspection_required,unitization_condition_name,stuff_location_gid,destuff_location_gid,customer_unitization_request,default_stowage_mode,consolidation_type_gid,move_perspective_gid,quote_gid,commercial_payment_code_gid,is_loc_stale,ult_dest_country_code3_gid,template_type,bundling_type,is_consolidate_or_equipment,duty_paid,quote_option_number,partition_gid,total_declared_value,total_declared_value_gid,total_declared_value_base,buy_itinerary_profile_gid,sell_itinerary_profile_gid,buffer_type,sell_servprov_gid,sell_servprov_profile_gid,is_ignore_location_calendar,rate_service_gid,ship_unit_width,ship_unit_width_uom_code,ship_unit_width_base,ship_unit_length,ship_unit_length_uom_code,ship_unit_length_base,ship_unit_height,ship_unit_height_uom_code,ship_unit_height_base,ship_unit_diameter,ship_unit_diameter_uom_code,ship_unit_diameter_base,transport_handling_unit_gid,on_rt_execution,is_splittable,pickup_routing_sequence_gid,dropoff_routing_sequence_gid,latest_est_delivery_date,otm_version,priority,latest_est_pickup_date,marked_for_purge,pickup_rail_carrier,delivery_rail_carrier,equipment_type_gid,domain_name,insert_user,insert_date,update_user,update_date,rail_route_code_gid,em_phone_number,leg_consolidation_group_gid,is_pre_entered_pu,routing_constraint_gid,attribute1,attribute2,attribute3,attribute4,attribute5,attribute6,attribute7,attribute8,attribute9,attribute10,attribute11,attribute12,attribute13,attribute14,attribute15,attribute16,attribute17,attribute18,attribute19,attribute20,attribute_number1,attribute_number2,attribute_number3,attribute_number4,attribute_number5,attribute_number6,attribute_number7,attribute_number8,attribute_number9,attribute_number10,attribute_date1,attribute_date2,attribute_date3,attribute_date4,attribute_date5,attribute_date6,attribute_date7,attribute_date8,attribute_date9,attribute_date10,attribute_currency1,attribute_currency1_gid,attribute_currency1_base,attribute_currency2,attribute_currency2_gid,attribute_currency2_base,attribute_currency3,attribute_currency3_gid,attribute_currency3_base,allocation_group_gid,earliest_est_pickup_date,job_name,load_date,attribute_date11,attribute_date12,attribute_date13,attribute_date14,attribute_date15,attribute_date16,attribute_date17,attribute_date18,attribute_date19,attribute_date20,attribute_number11,attribute_number12,attribute_number13,attribute_number14,attribute_number15,attribute_number16,attribute_number17,attribute_number18,attribute_number19,attribute_number20,early_sail_date,external_voyage_code,is_direct_voyage,is_topoff,late_sail_date,voyage_gid
RC3.0012042911,0012042911,"",RC3.CPU,N,"",RC3.4254,RC3.0020001277_2200NICKERSONDR_95358_USA,2024-06-03 05:01:00.000000,2024-06-04 04:59:00.000000,"","","",RC3.USA-REGION_WORLD_VENDOR_CPU-CE,"","",9800.228000000001000,LB,9800.228000000001000,251.303999999999970,CUFT,251.303999999999970,"",360,"","","","","","","","","","",RC3.0020001277,"",G,RC3.CPU_ORDERS_ALL_NO_SWG_5DAYS-20240528160021,"","","","","","","","",RC3.504004,"",9450.228000000001000,LB,9450.228000000001000,236.303999999999970,CUFT,236.303999999999970,"",5.000000000000000,"","",N,N,"","",TENDERED,"","","","","",COL,FOB,ORIGIN,"","",N,"",CAG_LINE_AS_IS,"","","","","","","","","","","",0E-15,USD,0E-15,"","","","","","",0E-15,LB,0E-15,0E-15,CUFT,0E-15,"",RC3.CPU,"","","","","","","","","",N,N,N,"","","","","","","","","",MAY BE REQUIRED,"","","","","",N,MAY BE REQUIRED,"","","",N,"","","","","",N,"","",DO NOT BUNDLE,N,NA,"","",0E-15,USD,0E-15,"","",BUFFER,"","",Y,"","","","","","","","","","","","","",RC3.000000006251042590,N,N,"","","",6.0,1,"",N,"","","",RC3,RC3.SA_SI,2024-05-28 15:04:04.000000,RC3.ADMIN,2024-05-28 16:02:25.000000,"","","",N,"","","","","","","","","","",RC3.703032351N,CAG,"","",ORDER_CREATE_SUCCESS,"","","","","","",5.000000000000000,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-28 13:18:28.000000,"","","","","","","","","","","","","","","","","","","","","","","",N,"",""
RC3.0004551470,0004551470,"",RC3.INBOUND_STO,N,"",RC3.4226,RC3.42370003,2024-06-14 05:01:00.000000,2024-06-15 04:59:00.000000,2024-06-14 05:01:00.000000,2024-06-15 04:59:00.000000,"",RC3.USA-REGION_WORLD_VENDOR_CPU-CE,"","",43333.312000000000000,LB,43333.312000000000000,1367.872000000000000,CUFT,1367.872000000000000,"",1,"","","","","","","","","","",RC3.4237,"",G,"","","","","","","","","",RC3.538098,"",40000.004000000000000,LB,40000.004000000000000,1234.552000000000000,CUFT,1234.552000000000000,"",44.000000000000000,"","",N,N,"","",TENDERED,"","","","","",COL,"","","","",N,"",CAG_LINE_AS_IS,"","","","","","","","","","","",0E-15,USD,0E-15,"","","","","","",0E-15,LB,0E-15,0E-15,CUFT,0E-15,"",RC3.CPU,RC3.NON_CPU,"","","","","","","","",N,N,N,"","","","","","","","","",MAY BE REQUIRED,"","","","","",N,MAY BE REQUIRED,"","","",N,"","","","","",N,"","",DO NOT BUNDLE,N,NA,"","",0E-15,USD,0E-15,"","",BUFFER,"","","","","","","","","","","","","","","","",RC3.000000007563295403,N,N,"","","",6.0,1,"",N,"","","",RC3,RC3.SA_SI,2024-05-28 15:49:11.000000,RC3.ADMIN,2024-05-28 15:49:19.000000,"","","",N,"","","","","","","","","","",RC3.703032261N,CAG,"","",ORDER_CREATE_SUCCESS,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-28 13:18:26.000000,"","","","","","","","","","","","","","","","","","","","","","","",N,"",""
RC3.0004551538-001,0004551538-001,"",RC3.INBOUND_PO,N,RC3.0004551538,RC3.0003038445,RC3.50060003,2024-05-28 21:25:20.000000,"",2024-07-30 05:01:00.000000,2024-07-31 04:59:00.000000,"","","",BS,41499.975000000000000,LB,41499.975000000000000,100.617000000000000,CUFT,100.617000000000000,"",40000,"","","","","","","","","","",RC3.5006,"","","","","","","","","","","",RC3.538098,"",39999.993000000000000,LB,39999.993000000000000,0.594000000000000,CUFT,0.594000000000000,"",33.000000000000000,"","",N,N,"","","","","","","","",COL,FOB,ORIGIN,"",BOTH,N,"",RC3.ONE_TO_ONE_OB,"","","","","","","","","","","",0E-15,USD,0E-15,"","","","","","",0E-15,LB,0E-15,0E-15,CUFT,0E-15,"","",RC3.NON_CPU,"",RC3.NON-RAIL,"","","","","","",N,N,N,0004551538,"","","","","","","","",MAY BE REQUIRED,"","","","","",N,MAY BE REQUIRED,"","","",N,"","","","","",N,"","",AUTOMATIC,N,NA,"","",0E-15,USD,0E-15,"","",BUFFER,"","","","","","","","","","","","","","","","",RC3.000000009876543210,N,N,"","","",6.0,1,"",N,"","","",RC3,RC3.ADMIN,2024-05-28 16:25:18.000000,RC3.ADMIN,2024-05-28 16:25:21.000000,"","","",N,"","","","","","","","","","","",CAG,"","",ORDER_CREATE_SUCCESS,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-28 13:18:26.000000,"","","","","","","","","","","","","","","","","","","","","","","",N,"",""
RC3.0004551746-001,0004551746-001,"",RC3.INBOUND_PO,N,RC3.0004551746,RC3.0003063185,RC3.56280001,2024-05-28 22:52:31.000000,"",2024-06-28 05:01:00.000000,2024-06-29 04:59:00.000000,"","","",BS,34350.000000000000000,LB,34350.000000000000000,91.290000000000000,CUFT,91.290000000000000,"",33000,"","","","","","","","","","",RC3.5628,"","","","","","","","","","","",RC3.538098,"",33000.000000000000000,LB,33000.000000000000000,1.290000000000000,CUFT,1.290000000000000,"",30.000000000000000,"","",N,N,"","",SHIPMENT,"","","","","",COL,FOB,ORIGIN,"",BOTH,N,"",RC3.ONE_TO_ONE_OB,"","","","","","","","","","","",0E-15,USD,0E-15,"","","","","","",0E-15,LB,0E-15,0E-15,CUFT,0E-15,"","",RC3.NON_CPU,"",RC3.NON-RAIL,RC3.53_REF,"","","","","",N,N,N,0004551746,"","","","","","","","",MAY BE REQUIRED,"","","","","",N,MAY BE REQUIRED,"","","",N,"","","","","",N,"","",AUTOMATIC,N,NA,"","",0E-15,USD,0E-15,"","",BUFFER,"","","","","","","","","","","","","","","","",RC3.000000009876543210,N,N,"","","",6.0,1,"",N,"","","",RC3,RC3.ADMIN,2024-05-28 17:52:29.000000,RC3.ADMIN,2024-05-28 17:52:32.000000,"","","",N,"","","","","","","","","","","",CAG,"","",ORDER_CREATE_SUCCESS,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-28 13:18:26.000000,"","","","","","","","","","","","","","","","","","","","","","","",N,"",""
RC3.0011584751,0011584751,"",RC3.OUTBOUND_SO,N,"",RC3.3876,RC3.0020016931_1201EASTMOUNTOL_29330_USA,2023-04-12 05:01:00.000000,2023-04-13 04:59:00.000000,2023-04-13 04:01:00.000000,2023-04-14 03:59:00.000000,"",RC3.USA_USA_TL_IM_LTL_POOL,"","",25821.695999999996000,LB,25821.695999999996000,3115.956000000000600,CUFT,3115.956000000000600,"",69984,"","","","","","","","","","","","",W,RC3.SALES ORDERS NO LTL 7 DAYS-03:00-20230405080015,"","","","","","","","",RC3.504004,"",21621.695999999996000,LB,21621.695999999996000,2935.956000000000600,CUFT,2935.956000000000600,"",60.000000000000000,"","",N,N,"","",ACCEPTED,"",DELIVERED,"","","",PPD,FOB,DESTINATION,"","",N,"",CAG_LINE_AS_IS,"","","","","","","","","","","",0E-15,USD,0E-15,"","","","","","",0E-15,LB,0E-15,0E-15,CUFT,0E-15,"","",RC3.NON_CPU,"",RC3.NON-RAIL,"","","","","","",N,N,N,"","","","","","","","","",MAY BE REQUIRED,"","","","","",N,MAY BE REQUIRED,"","","",N,"","","","","",N,"","",AUTOMATIC,N,NA,"","",0E-15,USD,0E-15,"","",BUFFER,"","","","","","","","","","","","","","","","",RC3.000000006251042590,N,N,"","","",6.0,1,"",N,"","","",RC3,RC3.SA_SI,2023-03-31 15:18:47.000000,RC3.ADMIN,2023-04-20 16:15:59.000000,"","","",N,"","","","","","","","","","",RC3.702232098N,CAG,"","",ORDER_CREATE_SUCCESS,RCXB,"","","","","",60.000000000000000,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2023-09-23 11:23:08.000000,"","","","","","","","","","","","","","","","","","","","","","","",N,"",""
RC3.0004213949-001,0004213949-001,"",RC3.INBOUND_PO,N,RC3.0004213949,RC3.0003040646,RC3.50060003,2023-04-24 15:55:02.000000,"",2023-08-18 05:01:00.000000,2023-08-19 04:59:00.000000,"","","",BS,31920.000000000000000,LB,31920.000000000000000,144.912000000000000,CUFT,144.912000000000000,"",29760,"","","","","","","","","","",RC3.5006,"",R,"","","","","","","","","",RC3.538098,"",29760.000000000000000,LB,29760.000000000000000,0.912000000000000,CUFT,0.912000000000000,"",48.000000000000000,"","",N,N,"","","","","","","","",COL,FOB,ORIGIN,"",BOTH,N,"",RC3.ONE_TO_ONE_OB,"","","","","","","","","","","",0E-15,USD,0E-15,"","","","","","",0E-15,LB,0E-15,0E-15,CUFT,0E-15,"","",RC3.NON_CPU,"",RC3.NON-RAIL,"","","","","","",N,N,N,0004213949,"","","","","","","","",MAY BE REQUIRED,"","","","","",N,MAY BE REQUIRED,"","","",N,"","","","","",N,"","",AUTOMATIC,N,NA,"","",0E-15,USD,0E-15,"","",BUFFER,"","","","","","","","","","","","","","","","",RC3.000000009876543210,N,N,"","","",6.0,1,"",N,"","","",RC3,RC3.ADMIN,2023-04-24 11:55:01.000000,RC3.ZBH3006,2023-06-22 13:20:48.000000,"","","",N,"","","","","","","","","","","",CAG,"","",ORDER_CREATE_SUCCESS,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2023-09-23 11:21:15.000000,"","","","","","","","","","","","","","","","","","","","","","","",N,"",""
RC3.0011419550,0011419550,"",RC3.OUTBOUND_SO,N,"",RC3.2100,RC3.0020038859,2023-01-03 05:01:00.000000,2023-01-04 04:59:00.000000,2023-01-04 05:01:00.000000,2023-01-05 04:59:00.000000,"",RC3.USA_USA_TL_IM_LTL_POOL,"","",2361.000000000000000,LB,2361.000000000000000,150.666000000000000,CUFT,150.666000000000000,"",3,"","","","","","","","","","",RC3.0020001916_10COSTCODR_08831-1129_USA,"",W,RC3.SALES ORDERS NO LTL 7 DAYS-03:00-20221227090030,"","","","","","","","",RC3.504004,"",2160.000000000000000,LB,2160.000000000000000,141.666000000000000,CUFT,141.666000000000000,"",3.000000000000000,"","",N,N,"","",ACCEPTED,"",DELIVERED,"","","",PPD,FOB,DESTINATION,"","",N,"",CAG_LINE_AS_IS,"","","","","","","","","","","",0E-15,USD,0E-15,"","","","","","",0E-15,LB,0E-15,0E-15,CUFT,0E-15,"","",RC3.NON_CPU,"",RC3.NON-RAIL,"","","","","","",N,N,N,11388582,"","","","","","","","",MAY BE REQUIRED,"","","","","",N,MAY BE REQUIRED,"","","",N,"","","","","",N,"","",AUTOMATIC,N,NA,"","",0E-15,USD,0E-15,"","",BUFFER,"","","","","","","","","","","","","","","","",RC3.000000000000010604,N,N,"","","",6.0,1,"",N,"","","",RC3,RC3.SA_SI,2022-12-22 16:34:05.000000,RC3.ADMIN,2023-01-17 14:50:37.000000,"","","",N,"","","","","","","","","","",RC3.702026335N,CAG,"","",ORDER_CREATE_SUCCESS,USIL,"","","","","",3.000000000000000,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2023-09-23 11:21:15.000000,"","","","","","","","","","","","","","","","","","","","","","","",N,"",""
RC3.0011419594,0011419594,"",RC3.OUTBOUND_SO,N,"",RC3.3875,RC3.0010004638,2023-01-09 05:01:00.000000,2023-01-10 04:59:00.000000,"","","",RC3.USA-USA_INTL_THRU,"","",44840.627000000000000,LB,44840.627000000000000,1395.469000000000300,CUFT,1395.469000000000300,"",3137,"","","","","","","","","","","","",W,"","","","","","","","","",RC3.504004,"",43700.776000000000000,LB,43700.776000000000000,1319.480000000000000,CUFT,1319.480000000000000,"",32.000000000000000,"","",N,N,"","",ACCEPTED,"",BOOK_MODIFIED,"","","","",DAP,NAMED PLACE OF DESTINATION,"","",N,"",CAG_LINE_AS_IS,"","","","","","","","","","","",0E-15,USD,0E-15,"","","","","","",0E-15,LB,0E-15,0E-15,CUFT,0E-15,"","",RC3.NON_CPU,"",RC3.NON-RAIL,"","","",RC3.CAMN_ELKTON-SAN JUAN_45_CON,"","",N,N,N,"","","","","","","","","",MAY BE REQUIRED,"","","","","",N,MAY BE REQUIRED,"","","",N,"","","","","",N,"","",AUTOMATIC,N,NA,"","",0E-15,USD,0E-15,"","",BUFFER,"","",N,"","","","","","","","","","","","","",RC3.000000009876543210,N,N,"","",2023-01-10 11:00:00.000000,6.0,1,"",N,"","","",RC3,RC3.SA_SI,2022-12-22 13:40:13.000000,RC3.ADMIN,2023-02-22 15:50:28.000000,"","","",N,"","","","","","","","","","",RC3.702020443N,CAG,"","",ORDER_CREATE_SUCCESS,CAMN,"","","","","",27.330000000000000,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2023-09-23 11:21:15.000000,"","","","","","","","","","","","","","","","","","","","","","","",N,"",""
RC3.0011419603,0011419603,"",RC3.CPU,N,"",RC3.5129,RC3.0020001147_125GARDENVILLEP_14224_USA,2023-01-05 05:01:00.000000,2023-01-06 04:59:00.000000,"","","",RC3.USA-REGION_WORLD_CPU-CE,"","",10886.688000000002000,LB,10886.688000000002000,368.535000000000000,CUFT,368.535000000000000,"",395,"","","","","","","","","","",RC3.0020001147,"",W,RC3.BULK PLAN FOR CPU ORDERS NO SWG-20221223100052,"","","","","","","","",RC3.504004,"",10201.318000000001000,LB,10201.318000000001000,339.162000000000030,CUFT,339.162000000000030,"",14.000000000000000,"","",N,N,"","",TENDERED,"",DELIVERED,"","","",COL,FOB,ORIGIN,"","",N,"",CAG_LINE_AS_IS,"","","","","","","","","","","",0E-15,USD,0E-15,"","","","","","",0E-15,LB,0E-15,0E-15,CUFT,0E-15,"",RC3.CPU,"","","","","","","","","",N,N,N,"","","","","","","","","",MAY BE REQUIRED,"","","","","",N,MAY BE REQUIRED,"","","",N,"","","","","",N,"","",DO NOT BUNDLE,N,NA,"","",0E-15,USD,0E-15,"","",BUFFER,"","",Y,"","","","","","","","","","","","","",RC3.000000006251042590,N,N,"","","",6.0,1,"",N,"","","",RC3,RC3.SA_SI,2022-12-22 14:18:26.000000,RC3.ADMIN,2023-01-06 02:42:22.000000,"","","",N,"","","","","","","","","","",RC3.702023243N,CAG,"","",ORDER_CREATE_SUCCESS,"","","","","","",10.390000000000000,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2023-09-23 11:21:15.000000,"","","","","","","","","","","","","","","","","","","","","","","",N,"",""
RC3.0011419632,0011419632,"",RC3.OUTBOUND_SO,N,"",RC3.5401,RC3.0020024096,2023-01-06 06:01:00.000000,2023-01-07 05:59:00.000000,2023-01-10 06:01:00.000000,2023-01-11 05:59:00.000000,"","","","",39604.000000000000000,LB,39604.000000000000000,1919.199999999999800,CUFT,1919.199999999999800,"",5200,"","","","","","","","","","",RC3.0020031681,"",W,"","","","","","","","","",RC3.504004,"",37804.000000000000000,LB,37804.000000000000000,1799.199999999999800,CUFT,1799.199999999999800,"",40.000000000000000,"","",N,N,"","",ARRIVED,"",DELIVERED,"","","","",FCA,NAMED PLACE OF SHIPMENT,"","",N,"",CAG_LINE_AS_IS,"","","","","","","","","","","",0E-15,USD,0E-15,"","","","","","",0E-15,LB,0E-15,0E-15,CUFT,0E-15,"","",RC3.NON_CPU,"",RC3.NON-RAIL,"","","","","","",N,N,N,"","","","","","","","","",MAY BE REQUIRED,"","","","","",N,MAY BE REQUIRED,"","","",N,"","","","","",N,"","",AUTOMATIC,N,NA,"","",0E-15,USD,0E-15,"","",BUFFER,"","","","","","","","","","","","","","","","",RC3.000000000000010608,N,N,"","",2023-01-08 06:26:00.000000,6.0,1,"",N,"","","",RC3,RC3.SA_SI,2022-12-28 18:43:05.000000,RC3.ADMIN,2023-01-17 13:03:54.000000,"","","",N,"","","","","","","","","","",RC3.702031370N,CAG,"","",ORDER_CREATE_SUCCESS,DUMMY,"","","","","",40.000000000000000,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2023-09-23 11:21:15.000000,"","","","","","","","","","","","","","","","","","","","","","","",N,"",""
RC3.0011419663,0011419663,"",RC3.CPU,N,"",RC3.3875,RC3.0010004527,2022-12-05 05:01:00.000000,2022-12-06 04:59:00.000000,"","","",RC3.USA-REGION_WORLD_VENDOR_CPU-CE,"","",40165.860000000000000,LB,40165.860000000000000,983.316000000000000,CUFT,983.316000000000000,"",2085,"","","","","","","","","","",RC3.0020043538,"",W,RC3.BULK PLAN FOR CPU ORDERS NO SWG-20221112100100,"","","","","","","","",RC3.504004,"",39317.112000000000000,LB,39317.112000000000000,926.733000000000100,CUFT,926.733000000000100,"",22.000000000000000,"","",N,N,"","",TENDERED,"",DELIVERED,"","","","",FCA,NAMED PLACE OF SHIPMENT,"","",N,"",CAG_LINE_AS_IS,"","","","","","","","","","","",0E-15,USD,0E-15,"","","","","","",0E-15,LB,0E-15,0E-15,CUFT,0E-15,"",RC3.CPU,"","","","","","","","","",N,N,N,"","","","","","","","","",MAY BE REQUIRED,"","","","","",N,MAY BE REQUIRED,"","","",N,"","","","","",N,"","",DO NOT BUNDLE,N,NA,"","",0E-15,USD,0E-15,"","",BUFFER,"","",Y,"","","","","","","","","","","","","",RC3.000000009876543210,N,N,"","","",6.0,1,"",N,"","","",RC3,RC3.SA_SI,2022-11-11 19:07:08.000000,RC3.ADMIN,2022-12-06 16:41:07.000000,"","","",N,"","","","","","","","","","",RC3.701936336N,CAG,"","",ORDER_CREATE_SUCCESS,"","","","","","",18.878000000000000,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2023-09-23 11:21:15.000000,"","","","","","","","","","","","","","","","","","","","","","","",N,"",""
RC3.0011419664,0011419664,"",RC3.OUTBOUND_SO,N,"",RC3.3881,RC3.0010059473,2022-11-12 06:01:00.000000,2022-11-13 05:59:00.000000,2022-11-22 06:01:00.000000,2022-11-23 05:59:00.000000,"",RC3.USA_USA_TL_IM_LTL_POOL,"","",373.320999999999970,LB,373.320999999999970,37.081000000000000,CUFT,37.081000000000000,"",72,"","","","","","","","","","","","",W,RC3.20221108-0008,"","","","","","","","",RC3.504004,"",341.460000000000000,LB,341.460000000000000,34.956000000000000,CUFT,34.956000000000000,"",3.000000000000000,"","",N,N,"","",ACCEPTED,"",DELIVERED,"","","",PPD,FOB,DESTINATION,"","",N,"",CAG_LINE_AS_IS,"","","","","","","","","","","",0E-15,USD,0E-15,"","","","","","",0E-15,LB,0E-15,0E-15,CUFT,0E-15,"","",RC3.NON_CPU,"",RC3.NON-RAIL,RC3.NO_EQUIPMENTS,"","","","","",N,N,N,"","","","","","","","","",MAY BE REQUIRED,"","","","","",N,MAY BE REQUIRED,"","","",N,"","","","","",N,"","",AUTOMATIC,N,NA,"","",0E-15,USD,0E-15,"","",BUFFER,"","","","","","","","","","","","","","","","",RC3.000000009876543210,N,N,"","","",6.0,1,"",N,"","","",RC3,RC3.SA_SI,2022-11-08 11:31:07.000000,RC3.ADMIN,2022-11-25 21:00:57.000000,"","","",N,"","","","","","","","","","",RC3.701925442N,CAG,"","",ORDER_CREATE_SUCCESS,EXLA,"","","","","",0.708000000000000,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2023-09-23 11:21:15.000000,"","","","","","","","","","","","","","","","","","","","","","","",N,"",""
RC3.0011419733,0011419733,"",RC3.CPU,N,"",RC3.5683,RC3.0020043753,2023-01-06 08:01:00.000000,2023-01-07 07:59:00.000000,"","","",RC3.USA-REGION_WORLD_VENDOR_CPU-CE,"","",25350.400000000000000,LB,25350.400000000000000,1732.800000000000000,CUFT,1732.800000000000000,"",960,"","","","","","","","","","",RC3.0020031901,"",W,RC3.BULK PLAN FOR CPU ORDERS NO SWG-20221125100018,"","","","","","","","",RC3.504004,"",24230.400000000000000,LB,24230.400000000000000,1684.800000000000000,CUFT,1684.800000000000000,"",16.000000000000000,"","",N,N,"","",TENDERED,"",DELIVERED,"","","","",EXW,NAMED PLACE,"","",N,"",CAG_LINE_AS_IS,"","","","","","","","","","","",0E-15,USD,0E-15,"","","","","","",0E-15,LB,0E-15,0E-15,CUFT,0E-15,"",RC3.CPU,"","","","","","","","","",N,N,N,"","","","","","","","","",MAY BE REQUIRED,"","","","","",N,MAY BE REQUIRED,"","","",N,"","","","","",N,"","",DO NOT BUNDLE,N,NA,"","",0E-15,USD,0E-15,"","",BUFFER,"","",Y,"","","","","","","","","","","","","",RC3.000000006251042590,N,N,"","","",6.0,1,"",N,"","","",RC3,RC3.SA_SI,2022-11-15 22:16:01.000000,RC3.ADMIN,2023-01-04 11:11:04.000000,"","","",N,"","","","","","","","","","",RC3.701962600N,CAG,"","",ORDER_CREATE_SUCCESS,"","","","","","",16.000000000000000,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2023-09-23 11:21:15.000000,"","","","","","","","","","","","","","","","","","","","","","","",N,"",""
